Datetime,price,ema_20,rsi_14,macd_histogram,bb_lower,bb_upper,vwap
2026-03-26 18:35:00+00:00,545.8499145507812,548.6324442973449,32.20045569064678,0.14485040825574957,542.6596616370857,554.9065554039298,561.0700294463418
2026-03-26 18:40:00+00:00,545.85498046875,548.3679239327168,32.22767559523857,0.24107184104099177,542.4775952763628,554.4026171259811,560.9433691192024
2026-03-26 18:45:00+00:00,547.1599731445312,548.2528810005088,39.01948536598801,0.4020695750564762,542.4858710405932,553.8783379437817,560.7945887821035
2026-03-26 18:50:00+00:00,547.0800170898438,548.1411796756835,38.76316663393509,0.5059274821266997,542.5677431887152,553.2604672605034,560.6369210462077
2026-03-26 18:55:00+00:00,547.397216796875,548.0703260681779,40.43486172731379,0.5927192913585646,542.6898133486043,552.6811217099896,560.4517503595621
2026-03-26 19:00:00+00:00,546.4849853515625,547.919341238024,37.2826989816865,0.5844542799070171,542.7187494957948,552.1767827307679,560.3096678638198
2026-03-26 19:05:00+00:00,545.9099731445312,547.7279728481675,35.408904853309046,0.5372312148200504,542.7593748061159,551.6046022446652,560.1346274389623
2026-03-26 19:10:00+00:00,548.2349853515625,547.7762597532527,47.006544810630416,0.6519138320717479,543.2626401312438,550.6793337457094,559.9837995177043
2026-03-26 19:15:00+00:00,548.861572265625,547.8796228496691,49.63135560403098,0.7521885642208126,544.0658711488383,549.4887614195214,559.8638004519581
2026-03-26 19:20:00+00:00,549.2349853515625,548.0087049927065,51.1831646692461,0.8203047938185906,544.134282711589,549.3780097688799,559.7195214567847
2026-03-26 19:25:00+00:00,549.7949829101562,548.1788266991302,53.49703973183204,0.8747316763124653,543.9368648516072,549.7569278730025,559.6054861413463
2026-03-26 19:30:00+00:00,548.760009765625,548.2341774673679,48.8851892853589,0.8139441995706316,543.9350565391662,549.9867452186463,559.4760167339979
2026-03-26 19:35:00+00:00,548.030029296875,548.2147347844638,45.88088385326453,0.7017379510852069,544.0246523677307,550.0906552494567,559.3740834758835
2026-03-26 19:40:00+00:00,547.8099975585938,548.176188382,44.983498891857934,0.5941297834834702,544.0265586355246,550.1147499582254,559.2363712433571
2026-03-26 19:45:00+00:00,547.0499267578125,548.0689253701726,41.9324402765273,0.4592264285640253,544.0143962227515,550.096907488186,559.0647675233105
2026-03-26 19:50:00+00:00,547.0499877929688,547.9718836961532,41.93278087213403,0.3617500038518777,544.0162030440811,550.0985979813097,558.842460114683
2026-03-26 19:55:00+00:00,547.1500244140625,547.8936113835731,42.52779457362561,0.2983976360692595,544.1543141383748,550.1039866428754,558.4043117349765
